sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
0.0,0,85.96193701325437,4869.0,10.0,0.0472,0.0,229.3,8.508160000000001e-07
0.432519,2000,82.33837171545119,4869.0,10.0,0.0472,0.0001656351990829689,229.3,8.508160000000001e-07
0.865038,4000,78.98746330034656,4869.0,10.0,0.0472,0.0003242883549460506,229.3,8.508160000000001e-07
1.297558,6000,75.88869557199176,4869.0,10.0,0.0472,0.00047648483472982205,229.3,8.508160000000001e-07
1.730077,8000,73.02309608529454,4869.0,10.0,0.0472,0.0006227104740761707,229.3,8.508160000000001e-07
2.162596,10000,70.37311998575673,4869.0,10.0,0.0472,0.0007634145516945891,229.3,8.508160000000001e-07
2.595115,12000,67.92254258974545,4869.0,10.0,0.0472,0.0008990125401058229,229.3,8.508160000000001e-07
3.027635,14000,65.6563600476128,4869.0,10.0,0.0472,0.0010298886494045146,229.3,8.508160000000001e-07
3.460154,16000,63.56069748146579,4869.0,10.0,0.0472,0.0011563981796152243,229.3,8.508160000000001e-07
3.892673,18000,61.62272403515338,4869.0,10.0,0.0472,0.0012788696960443116,229.3,8.508160000000001e-07
4.325192,20000,59.83057431635723,4869.0,10.0,0.0472,0.001397607040946436,229.3,8.508160000000001e-07
4.757712,22000,58.17327574980948,4869.0,10.0,0.0472,0.0015128911938222626,229.3,8.508160000000001e-07
5.190231,24000,56.64068139685205,4869.0,10.0,0.0472,0.001624981991737187,229.3,8.508160000000001e-07
5.62275,26000,55.22340783001988,4869.0,10.0,0.0472,0.0017341197201938647,229.3,8.508160000000001e-07
6.055269,28000,53.91277768228046,4869.0,10.0,0.0472,0.001840526584298788,229.3,8.508160000000001e-07
6.487788,30000,52.70076651918307,4869.0,10.0,0.0472,0.001944408069230235,229.3,8.508160000000001e-07
6.920308,32000,51.57995370863816,4869.0,10.0,0.0472,0.002045954198337168,229.3,8.508160000000001e-07
7.352827,33999,50.54397522977535,4869.0,10.0,0.0472,0.0021452910033227667,229.3,8.508160000000001e-07
7.785346,35999,49.585451198725565,4869.0,10.0,0.0472,0.0022426813331653532,229.3,8.508160000000001e-07
8.217865,37999,48.69905176122352,4869.0,10.0,0.0472,0.0023382247372146754,229.3,8.508160000000001e-07
8.650385,39999,47.8793498681542,4869.0,10.0,0.0472,0.0024320601882745828,229.3,8.508160000000001e-07
9.082904,41999,47.12132683127711,4869.0,10.0,0.0472,0.0025243162020746448,229.3,8.508160000000001e-07
9.515423,43999,46.42034159591942,4869.0,10.0,0.0472,0.002615111624117645,229.3,8.508160000000001e-07
9.947942,45999,45.77210232575965,4869.0,10.0,0.0472,0.0027045563573203646,229.3,8.508160000000001e-07
10.380462,47999,45.17264012572795,4869.0,10.0,0.0472,0.002792752034902691,229.3,8.508160000000001e-07
10.812981,49999,44.61828474213899,4869.0,10.0,0.0472,0.002879792642644866,229.3,8.508160000000001e-07
11.2455,51999,44.10564209127991,4869.0,10.0,0.0472,0.002965765094322697,229.3,8.508160000000001e-07
11.678019,53999,43.631573478870294,4869.0,10.0,0.0472,0.0030507497638438703,229.3,8.508160000000001e-07
12.110538,55999,43.19317638316363,4869.0,10.0,0.0472,0.0031348209773434167,229.3,8.508160000000001e-07
12.543058,57999,42.78776668403348,4869.0,10.0,0.0472,0.0032180474682512237,229.3,8.508160000000001e-07
12.975577,59999,42.412862229240325,4869.0,10.0,0.0472,0.003300492798117776,229.3,8.508160000000001e-07
13.408096,61999,42.066167637262595,4869.0,10.0,0.0472,0.003382215745774662,229.3,8.508160000000001e-07
13.840615,63999,41.74556024364566,4869.0,10.0,0.0472,0.0034632706672125214,229.3,8.508160000000001e-07
14.273135,65999,41.44907710482462,4869.0,10.0,0.0472,0.0035437078283797967,229.3,8.508160000000001e-07
