sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
0.0,0,77.56062586913058,3000.0,10.0,0.01,0.0,210.0,8.6112e-07
0.407,1905,74.28418775866348,3000.0,10.0,0.01,0.0001423484459624473,210.0,8.6112e-07
0.814,3810,71.25536007854521,3000.0,10.0,0.01,0.00027868358468180856,210.0,8.6112e-07
1.221,5714,68.4568429689677,3000.0,10.0,0.01,0.00040939121118042715,210.0,8.6112e-07
1.628,7619,65.86840552437921,3000.0,10.0,0.01,0.0005350313166196263,210.0,8.6112e-07
2.035,9524,63.47558419948424,3000.0,10.0,0.01,0.000655920815116459,210.0,8.6112e-07
2.442,11429,61.26359568693882,3000.0,10.0,0.01,0.000772418724540257,210.0,8.6112e-07
2.849,13333,59.21980569545752,3000.0,10.0,0.01,0.0008847979080035632,210.0,8.6112e-07
3.256,15238,57.32943935654167,3000.0,10.0,0.01,0.000993485108712468,210.0,8.6112e-07
3.663,17143,55.58193377278569,3000.0,10.0,0.01,0.0010987028852434601,210.0,8.6112e-07
4.07,19048,53.96649252079546,3000.0,10.0,0.01,0.0012007134325731552,210.0,8.6112e-07
4.477,20952,52.47388862890438,3000.0,10.0,0.01,0.001299707138310845,210.0,8.6112e-07
4.884,22857,51.093331836706454,3000.0,10.0,0.01,0.0013960134331122127,210.0,8.6112e-07
5.291,24762,49.81710793587157,3000.0,10.0,0.01,0.0014897859665916455,210.0,8.6112e-07
5.698,26667,48.637332171291,3000.0,10.0,0.01,0.001581216222827332,210.0,8.6112e-07
6.105,28571,47.54726597692938,3000.0,10.0,0.01,0.0016704343565975732,210.0,8.6112e-07
6.512,30476,46.539029098580755,3000.0,10.0,0.01,0.0017576987300568499,210.0,8.6112e-07
6.919,32381,45.60698775908387,3000.0,10.0,0.01,0.001843112667793275,210.0,8.6112e-07
7.326,34286,44.74538362895725,3000.0,10.0,0.01,0.001926816012883452,210.0,8.6112e-07
7.733,36190,43.94929545409356,3000.0,10.0,0.01,0.0020088949313601004,210.0,8.6112e-07
8.14,38095,43.212968192073575,3000.0,10.0,0.01,0.002089555883214598,210.0,8.6112e-07
8.547,40000,42.53228742911117,3000.0,10.0,0.01,0.002168865440075905,210.0,8.6112e-07
8.954,41905,41.903047789394414,3000.0,10.0,0.01,0.002246925730989207,210.0,8.6112e-07
9.361,43809,41.32165522311182,3000.0,10.0,0.01,0.0023237907964884555,210.0,8.6112e-07
9.768,45714,40.783906755031715,3000.0,10.0,0.01,0.0023996291918042816,210.0,8.6112e-07
10.175,47619,40.286797580327956,3000.0,10.0,0.01,0.0024744806474468893,210.0,8.6112e-07
10.582,49524,39.82725646353609,3000.0,10.0,0.01,0.0025484197494603225,210.0,8.6112e-07
10.989,51429,39.402444271831584,3000.0,10.0,0.01,0.0026215154471935795,210.0,8.6112e-07
11.396,53333,39.00993459072758,3000.0,10.0,0.01,0.0026937935181111654,210.0,8.6112e-07
11.803,55238,38.64688990807905,3000.0,10.0,0.01,0.002765389169949464,210.0,8.6112e-07
12.21,57143,38.31128162040445,3000.0,10.0,0.01,0.0028363185191914273,210.0,8.6112e-07
12.617,59048,38.00103627557753,3000.0,10.0,0.01,0.0029066319203583557,210.0,8.6112e-07
