sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
0.0,0,94.8838765069584,5000.0,10.0,0.04,0.0,210.0,8.2984e-07
0.407667,1839,89.81438071302016,5000.0,10.0,0.04,0.00016810885654983219,210.0,8.2984e-07
0.815333,3677,85.2039742319463,5000.0,10.0,0.04,0.00032714939304429936,210.0,8.2984e-07
1.223,5516,81.00651523771103,5000.0,10.0,0.04,0.0004781080512372267,210.0,8.2984e-07
1.630667,7354,77.18917463074105,5000.0,10.0,0.04,0.0006215518910841916,210.0,8.2984e-07
2.038333,9193,73.7137477393027,5000.0,10.0,0.04,0.0007583104675979533,210.0,8.2984e-07
2.446,11031,70.55305260982946,5000.0,10.0,0.04,0.0008888404995862159,210.0,8.2984e-07
2.853667,12870,67.67545640357197,5000.0,10.0,0.04,0.0010138416424249445,210.0,8.2984e-07
3.261333,14709,65.05709523040153,5000.0,10.0,0.04,0.001133744454275788,210.0,8.2984e-07
3.669,16547,62.675850662251065,5000.0,10.0,0.04,0.001248945552875745,210.0,8.2984e-07
4.076667,18386,60.50789075002028,5000.0,10.0,0.04,0.0013599904002829478,210.0,8.2984e-07
4.484333,20224,58.536259480100185,5000.0,10.0,0.04,0.0014671359078356908,210.0,8.2984e-07
4.892,22063,56.74122439128214,5000.0,10.0,0.04,0.0015708465066241188,210.0,8.2984e-07
5.299667,23901,55.10874618365895,5000.0,10.0,0.04,0.00167132211751072,210.0,8.2984e-07
5.707333,25740,53.62248670445462,5000.0,10.0,0.04,0.0017689600792791815,210.0,8.2984e-07
6.115,27579,52.27012041166389,5000.0,10.0,0.04,0.0018639647866868028,210.0,8.2984e-07
6.522667,29417,51.04022328293494,5000.0,10.0,0.04,0.001956523104485194,210.0,8.2984e-07
6.930333,31256,49.92048627359317,5000.0,10.0,0.04,0.0020469527316254073,210.0,8.2984e-07
7.338,33094,48.90215171433771,5000.0,10.0,0.04,0.002135350389728571,210.0,8.2984e-07
7.745667,34933,47.97502791897729,5000.0,10.0,0.04,0.0022219919257847084,210.0,8.2984e-07
8.153333,36772,47.131426254777395,5000.0,10.0,0.04,0.0023069908463949356,210.0,8.2984e-07
8.561,38610,46.364220454010685,5000.0,10.0,0.04,0.0023904497230002337,210.0,8.2984e-07
8.968667,40449,45.665732174923484,5000.0,10.0,0.04,0.002472594723523863,210.0,8.2984e-07
9.376333,42287,45.03049841208886,5000.0,10.0,0.04,0.0025534581942381874,210.0,8.2984e-07
9.784,44126,44.45216162504029,5000.0,10.0,0.04,0.00263324019595025,210.0,8.2984e-07
