sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
0.0,0,75.08148271458329,1866.0,10.0,0.0135,0.0,229.2,7.578960000000001e-07
0.433926,1787,71.91039085750467,1866.0,10.0,0.0135,0.00012926288312098018,229.2,7.578960000000001e-07
0.867853,3575,68.9913983935406,1866.0,10.0,0.0135,0.0002531355846186029,229.2,7.578960000000001e-07
1.301779,5362,66.30747003222305,1866.0,10.0,0.0135,0.0003719135674775515,229.2,7.578960000000001e-07
1.735706,7149,63.83823687936983,1866.0,10.0,0.0135,0.0004860708062391451,229.2,7.578960000000001e-07
2.169632,8937,61.565305885945754,1866.0,10.0,0.0135,0.0005960384307617622,229.2,7.578960000000001e-07
2.603559,10724,59.47541218739056,1866.0,10.0,0.0135,0.0007020313953559027,229.2,7.578960000000001e-07
3.037485,12511,57.55269514293182,1866.0,10.0,0.0135,0.0008044263265185705,229.2,7.578960000000001e-07
3.471412,14299,55.78283264254978,1866.0,10.0,0.0135,0.0009035664888902518,229.2,7.578960000000001e-07
3.905338,16086,54.155495738104015,1866.0,10.0,0.0135,0.0009996041471160737,229.2,7.578960000000001e-07
4.339265,17873,52.658334229163295,1866.0,10.0,0.0135,0.0010928401257203374,229.2,7.578960000000001e-07
4.773191,19661,51.280195922579814,1866.0,10.0,0.0135,0.0011835492713604553,229.2,7.578960000000001e-07
5.207118,21448,50.01303797937825,1866.0,10.0,0.0135,0.0012718350341384712,229.2,7.578960000000001e-07
5.641044,23235,48.847243672663375,1866.0,10.0,0.0135,0.001357939213879155,229.2,7.578960000000001e-07
6.074971,25023,47.77412912751492,1866.0,10.0,0.0135,0.0014420833822293955,229.2,7.578960000000001e-07
6.508897,26810,46.78743162890095,1866.0,10.0,0.0135,0.0015243329788854976,229.2,7.578960000000001e-07
6.942824,28597,45.87966292295125,1866.0,10.0,0.0135,0.0016048838429270089,229.2,7.578960000000001e-07
7.37675,30385,45.04406113936537,1866.0,10.0,0.0135,0.001683916062364225,229.2,7.578960000000001e-07
7.810676,32172,44.27574969169275,1866.0,10.0,0.0135,0.001761465479342123,229.2,7.578960000000001e-07
8.244603,33960,43.56851842031615,1866.0,10.0,0.0135,0.0018377348009205657,229.2,7.578960000000001e-07
8.678529,35747,42.91823991131288,1866.0,10.0,0.0135,0.0019127438724079848,229.2,7.578960000000001e-07
9.112456,37534,42.31997906495014,1866.0,10.0,0.0135,0.0019866334018743053,229.2,7.578960000000001e-07
9.546382,39322,41.76927950129057,1866.0,10.0,0.0135,0.0020595337167187366,229.2,7.578960000000001e-07
9.980309,41109,41.26292732816303,1866.0,10.0,0.0135,0.002131445156117817,229.2,7.578960000000001e-07
10.414235,42896,40.7970797329269,1866.0,10.0,0.0135,0.002202484842064427,229.2,7.578960000000001e-07
10.848162,44684,40.368266667542315,1866.0,10.0,0.0135,0.00227276181343767,229.2,7.578960000000001e-07
11.282088,46471,39.97398557154857,1866.0,10.0,0.0135,0.0023422612205801657,229.2,7.578960000000001e-07
11.716015,48258,39.61124416317017,1866.0,10.0,0.0135,0.0024110818197212,229.2,7.578960000000001e-07
12.149941,50046,39.277340421132344,1866.0,10.0,0.0135,0.0024793160730142588,229.2,7.578960000000001e-07
12.583868,51833,38.970325677425755,1866.0,10.0,0.0135,0.0025469373037171742,229.2,7.578960000000001e-07
13.017794,53620,38.68786993289057,1866.0,10.0,0.0135,0.002614029967195558,229.2,7.578960000000001e-07
13.451721,55408,38.42786920542469,1866.0,10.0,0.0135,0.0026806736178088915,229.2,7.578960000000001e-07
13.885647,57195,38.188806126289094,1866.0,10.0,0.0135,0.0027468323694224144,229.2,7.578960000000001e-07
14.319574,58982,37.96886639573123,1866.0,10.0,0.0135,0.002812579541752476,229.2,7.578960000000001e-07
14.7535,60770,37.76641170663366,1866.0,10.0,0.0135,0.002877984638250442,229.2,7.578960000000001e-07
15.187426,62557,37.58026052993183,1866.0,10.0,0.0135,0.002943004601706561,229.2,7.578960000000001e-07
15.621353,64344,37.409000125377226,1866.0,10.0,0.0135,0.0030077040808444847,229.2,7.578960000000001e-07
16.055279,66132,37.25135479285417,1866.0,10.0,0.0135,0.003072144752777945,229.2,7.578960000000001e-07
16.489206,67919,37.1064045114775,1866.0,10.0,0.0135,0.0031362779763983626,229.2,7.578960000000001e-07
16.923132,69706,36.973049223218254,1866.0,10.0,0.0135,0.0032001616485900853,229.2,7.578960000000001e-07
17.357059,71494,36.85029557904691,1866.0,10.0,0.0135,0.0032638513523348487,229.2,7.578960000000001e-07
17.790985,73281,36.73742718657454,1866.0,10.0,0.0135,0.003327294098511233,229.2,7.578960000000001e-07
18.224912,75068,36.63358746394305,1866.0,10.0,0.0135,0.0033905425265508852,229.2,7.578960000000001e-07
18.658838,76856,36.53800292035916,1866.0,10.0,0.0135,0.0034536474741195923,229.2,7.578960000000001e-07
19.092765,78643,36.450115722774555,1866.0,10.0,0.0135,0.0035165525664300704,229.2,7.578960000000001e-07
19.526691,80430,36.369258876848626,1866.0,10.0,0.0135,0.0035793063490948346,229.2,7.578960000000001e-07
19.960618,82218,36.29483008873553,1866.0,10.0,0.0135,0.003641955964745915,229.2,7.578960000000001e-07
20.394544,84005,36.22639499074149,1866.0,10.0,0.0135,0.0037044424022805965,229.2,7.578960000000001e-07
20.828471,85792,36.16343421458178,1866.0,10.0,0.0135,0.003766811019578469,229.2,7.578960000000001e-07
21.262397,87580,36.10547877228662,1866.0,10.0,0.0135,0.003829106082060727,229.2,7.578960000000001e-07
21.696324,89367,36.05219043489317,1866.0,10.0,0.0135,0.003891266525805701,229.2,7.578960000000001e-07
22.13025,91154,36.00316478605366,1866.0,10.0,0.0135,0.003953335226501935,229.2,7.578960000000001e-07
22.564176,92942,35.95803663904524,1866.0,10.0,0.0135,0.004015354209173715,229.2,7.578960000000001e-07
22.998103,94729,35.916542625222014,1866.0,10.0,0.0135,0.004077260811431452,229.2,7.578960000000001e-07
