Step_Time,CPRESS,CWEAR
0.000875000027008,7.0871500000e+01,1.4315700000e-06
0.0035468749702,7.0941700000e+01,5.7929600000e-06
0.0125644532964,7.0840300000e+01,2.0494600000e-05
0.0429987795651,6.9902700000e+01,6.9598900000e-05
0.102998778224,6.8017000000e+01,1.6412400000e-04
0.162998780608,6.5877200000e+01,2.5563700000e-04
0.222998782992,6.3845000000e+01,3.4438400000e-04
0.282998770475,6.2261600000e+01,4.1055600000e-04
0.34299877286,6.0479100000e+01,4.9484300000e-04
0.402998775244,5.8920400000e+01,5.7664200000e-04
0.462998777628,5.7204300000e+01,6.5609900000e-04
0.52299875021,5.5880700000e+01,7.3342000000e-04
0.582998752594,5.4340100000e+01,8.0856600000e-04
0.642998754978,5.2885000000e+01,8.8191300000e-04
0.702998757362,5.1720300000e+01,9.5352200000e-04
0.762998759747,5.0390100000e+01,1.0072000000e-03
0.822998762131,4.9478300000e+01,1.0757400000e-03
0.882998764515,4.8296000000e+01,1.1425400000e-03
0.942998766899,4.7049500000e+01,1.2078600000e-03
1.00299882889,4.6118900000e+01,1.2715300000e-03
1.06299877167,4.5030800000e+01,1.3338500000e-03
1.12299883366,4.4149800000e+01,1.3948400000e-03
1.18299877644,4.3351700000e+01,1.4546000000e-03
1.24299883842,4.2488700000e+01,1.5131400000e-03
1.3029987812,4.1751900000e+01,1.5573300000e-03
1.36299872398,4.1079400000e+01,1.6140600000e-03
1.42299878597,4.0279600000e+01,1.6697400000e-03
1.48299872875,3.9675300000e+01,1.7244400000e-03
1.54299879074,3.9077400000e+01,1.7780200000e-03
1.60299873352,3.8473400000e+01,1.8308400000e-03
1.66299879551,3.8009600000e+01,1.8828800000e-03
1.72299873829,3.7458200000e+01,1.9342800000e-03
1.78299880028,3.6839000000e+01,1.9731700000e-03
1.84299874306,3.6397900000e+01,2.0233000000e-03
1.90299880505,3.6000000000e+01,2.0725700000e-03
1.96299874783,3.7000000000e+01,2.1210300000e-03
2.02299880981,3.8000000000e+01,2.1688600000e-03
2.08299875259,3.9000000000e+01,2.2159200000e-03
2.14299869537,4.0000000000e+01,2.2625400000e-03
2.20299887657,4.1000000000e+01,2.3086600000e-03
2.26299881935,4.2000000000e+01,2.3436400000e-03
2.32299876213,4.3000000000e+01,2.3888600000e-03
2.38299870491,4.4000000000e+01,2.4335300000e-03
2.44299888611,4.5000000000e+01,2.4778500000e-03
2.50299882889,4.6000000000e+01,2.5215900000e-03
2.56299877167,4.7000000000e+01,2.5650000000e-03
2.62299871445,4.8000000000e+01,2.6080200000e-03
2.68299889565,4.9000000000e+01,2.6507400000e-03
2.74299883842,5.0000000000e+01,2.6931100000e-03
2.8029987812,5.1000000000e+01,2.7254400000e-03
2.86299872398,5.2000000000e+01,2.7672500000e-03
2.92299866676,5.3000000000e+01,2.8086400000e-03
2.98299884796,5.4000000000e+01,2.8496600000e-03
3.04299879074,5.5000000000e+01,2.8901300000e-03
3.10299873352,5.6000000000e+01,2.9303800000e-03
3.1629986763,5.7000000000e+01,2.9703300000e-03
3.2229988575,5.8000000000e+01,3.0100900000e-03
3.28299880028,5.9000000000e+01,3.0403500000e-03
3.34299874306,6.0000000000e+01,3.0797600000e-03
3.40299868584,6.1000000000e+01,3.1188800000e-03
3.46299886703,6.2000000000e+01,3.1576900000e-03
3.52299880981,6.3000000000e+01,3.1963500000e-03
3.58299875259,6.4000000000e+01,3.2346900000e-03
3.64299869537,6.5000000000e+01,3.2730000000e-03
3.70299887657,6.6000000000e+01,3.3112200000e-03
3.76299881935,6.7000000000e+01,3.3404100000e-03
3.82299876213,6.8000000000e+01,3.3783300000e-03
3.88299870491,6.9000000000e+01,3.4159000000e-03
3.94299888611,7.0000000000e+01,3.4533700000e-03
4.00299882889,7.1000000000e+01,3.4904600000e-03
4.06299877167,7.2000000000e+01,3.5274400000e-03
4.12299871445,7.3000000000e+01,3.5642100000e-03
4.18299865723,7.4000000000e+01,3.6008300000e-03
4.24299860001,7.5000000000e+01,3.6372100000e-03
4.30299854279,7.6000000000e+01,3.6651100000e-03
4.3629989624,7.7000000000e+01,3.7014400000e-03
4.42299890518,7.8000000000e+01,3.7376400000e-03
4.48299884796,7.9000000000e+01,3.7737300000e-03
4.54299879074,8.0000000000e+01,3.8095000000e-03
4.60299873352,8.1000000000e+01,3.8452700000e-03
4.6629986763,8.2000000000e+01,3.8809500000e-03
4.72299861908,8.3000000000e+01,3.9166600000e-03
4.78299856186,8.4000000000e+01,3.9439500000e-03
4.84299898148,8.5000000000e+01,3.9795100000e-03
4.90299892426,8.6000000000e+01,4.0148500000e-03
4.96299886703,8.7000000000e+01,4.0499400000e-03
5.02299880981,8.8000000000e+01,4.0849500000e-03
5.08299875259,8.9000000000e+01,4.1196900000e-03
5.14299869537,9.0000000000e+01,4.1544600000e-03
5.20299863815,9.1000000000e+01,4.1891300000e-03
5.26299858093,9.2000000000e+01,4.2156000000e-03
5.32299900055,9.3000000000e+01,4.2501300000e-03
5.38299894333,9.4000000000e+01,4.2845300000e-03
5.44299888611,9.5000000000e+01,4.3190000000e-03
5.50299882889,9.6000000000e+01,4.3532500000e-03
5.56299877167,9.7000000000e+01,4.3875200000e-03
5.62299871445,9.8000000000e+01,4.4217000000e-03
5.68299865723,9.9000000000e+01,4.4558800000e-03
5.74299860001,1.0000000000e+02,4.4899600000e-03
5.80299854279,1.0100000000e+02,4.5161300000e-03
5.8629989624,1.0200000000e+02,4.5501900000e-03
5.92299890518,1.0300000000e+02,4.5841000000e-03
5.98299884796,1.0400000000e+02,4.6179000000e-03
6.04299879074,1.0500000000e+02,4.6513800000e-03
6.10299873352,1.0600000000e+02,4.6848600000e-03
6.1629986763,1.0700000000e+02,4.7182300000e-03
6.22299861908,1.0800000000e+02,4.7515900000e-03
