Step_Time,CPRESS,CWEAR
0.000875000027008,1.4181200000e+02,1.6951100000e-06
0.0035468749702,1.4155300000e+02,6.8411100000e-06
0.0125644532964,1.4116500000e+02,2.4156500000e-05
0.0429987795651,1.3913900000e+02,8.1955100000e-05
0.102998778224,1.3463500000e+02,1.9295000000e-04
0.162998780608,1.3016500000e+02,2.9979900000e-04
0.222998782992,1.2551200000e+02,4.0306700000e-04
0.282998770475,1.2256000000e+02,4.7974500000e-04
0.34299877286,1.1814900000e+02,5.7659100000e-04
0.402998775244,1.1428100000e+02,6.7031400000e-04
0.462998777628,1.1041500000e+02,7.6098000000e-04
0.52299875021,1.0695200000e+02,8.4876300000e-04
0.582998752594,1.0422300000e+02,9.3417000000e-04
0.642998754978,1.0166300000e+02,1.0174500000e-03
0.702998757362,9.9011200000e+01,1.0984400000e-03
0.762998759747,9.6261800000e+01,1.1589800000e-03
0.822998762131,9.3685500000e+01,1.2358200000e-03
0.882998764515,9.0701000000e+01,1.3101400000e-03
0.942998766899,8.7144400000e+01,1.3815000000e-03
1.00299882889,8.4402800000e+01,1.4507300000e-03
1.06299877167,8.2555700000e+01,1.5179800000e-03
1.12299883366,8.0794000000e+01,1.5837000000e-03
1.18299877644,7.9096000000e+01,1.6480500000e-03
1.24299883842,7.7581700000e+01,1.7113000000e-03
1.3029987812,7.6055900000e+01,1.7585400000e-03
1.36299872398,7.3881700000e+01,1.8187100000e-03
1.42299878597,7.1518400000e+01,1.8770100000e-03
1.48299872875,7.0058700000e+01,1.9341300000e-03
1.54299879074,6.8905600000e+01,1.9900500000e-03
1.60299873352,6.8640700000e+01,2.0454100000e-03
1.66299879551,6.8010900000e+01,2.1001400000e-03
1.72299873829,6.7132200000e+01,2.1544800000e-03
1.78299880028,6.6235400000e+01,2.1957900000e-03
1.84299874306,6.4203600000e+01,2.2481000000e-03
1.90299880505,6.2092000000e+01,2.2984900000e-03
1.96299874783,6.0139100000e+01,2.3473100000e-03
2.02299880981,5.8982200000e+01,2.3953000000e-03
2.08299875259,5.8327200000e+01,2.4423300000e-03
2.14299869537,5.8206300000e+01,2.4888000000e-03
2.20299887657,5.8060100000e+01,2.5352100000e-03
2.26299881935,5.7758300000e+01,2.5707600000e-03
2.32299876213,5.6288700000e+01,2.6160300000e-03
2.38299870491,5.4645900000e+01,2.6601100000e-03
2.44299888611,5.3534800000e+01,2.7031400000e-03
2.50299882889,5.2754300000e+01,2.7458200000e-03
2.56299877167,5.3110800000e+01,2.7881400000e-03
2.62299871445,5.3449400000e+01,2.8305900000e-03
2.68299889565,5.3693100000e+01,2.8731700000e-03
2.74299883842,5.3533900000e+01,2.9159800000e-03
2.8029987812,5.2546800000e+01,2.9485100000e-03
2.86299872398,5.2000000000e+01,2.9893800000e-03
2.92299866676,5.3000000000e+01,3.0290900000e-03
2.98299884796,5.4000000000e+01,3.0679300000e-03
3.04299879074,5.5000000000e+01,3.1060200000e-03
3.10299873352,5.6000000000e+01,3.1439100000e-03
3.1629986763,5.7000000000e+01,3.1817400000e-03
3.2229988575,5.8000000000e+01,3.2198100000e-03
3.28299880028,5.9000000000e+01,3.2492900000e-03
3.34299874306,6.0000000000e+01,3.2864600000e-03
3.40299868584,6.1000000000e+01,3.3227700000e-03
3.46299886703,6.2000000000e+01,3.3587900000e-03
3.52299880981,4.4997700000e+01,3.3946000000e-03
